Station Info:, GBS ID: 53158, Name: GBS_04R20_266135      , Type: GBS, TimeZone: -5,Latitude: 42.27972, Longitude: -71.11975, Distance from project:    6.25 mi(  10.06 km), Note: all units are listed in column headings.
Year, Month, Day, Hour, GlobHorizRad (Wh/m2), DirNormRad (Wh/m2),DiffHorizRad (Wh/m2), TotalSkyCover (tenths covered), DryBulbTemp (deg C), DewPointTemp (deg C),RelHumidty (%),Pressure (mb), WindDir (degrees), WindSpeed (m/s)
04,01,15,07,0000,0000,0000,10,-19.1,-22.2,076,1008,329,6.0
04,01,15,08,0046,0014,0033,00,-18.9,-23.5,067,1008,328,6.7
04,01,15,09,0133,0275,0062,00,-18.8,-23.3,067,1008,328,6.2
04,01,15,10,0226,0415,0075,00,-19.0,-23.7,066,1008,323,6.2
04,01,15,11,0290,0485,0081,00,-18.4,-24.6,058,1008,318,7.1
04,01,15,12,0309,0507,0083,00,-17.7,-25.9,048,1007,318,7.1
04,01,15,13,0279,0475,0080,00,-17.1,-26.4,044,1005,316,7.4
04,01,15,14,0208,0387,0073,00,-16.3,-28.0,036,1005,308,7.7
04,01,15,15,0112,0236,0057,00,-15.8,-26.7,039,1005,309,8.4
04,01,15,16,0032,0008,0024,00,-16.4,-27.2,039,1004,309,8.5
04,01,15,17,0000,0000,0000,00,-17.1,-27.8,039,1004,308,8.6
04,01,15,18,0000,0000,0000,00,-17.7,-29.2,036,1004,301,7.2
04,01,15,19,0000,0000,0000,00,-18.5,-28.3,042,1004,299,7.1
04,01,15,20,0000,0000,0000,00,-18.9,-28.0,044,1004,288,8.5
04,01,15,21,0000,0000,0000,00,-19.3,-27.2,049,1003,288,9.1
04,01,15,22,0000,0000,0000,00,-20.2,-27.5,052,1003,290,11.0
04,01,15,23,0000,0000,0000,00,-21.1,-29.3,048,1002,294,10.6
04,01,16,00,0000,0000,0000,00,-22.1,-29.9,049,1002,286,9.4
04,01,16,01,0000,0000,0000,00,-22.3,-29.3,053,1001,282,8.9
04,01,16,02,0000,0000,0000,00,-22.2,-29.3,052,1000,287,9.2
04,01,16,03,0000,0000,0000,00,-22.6,-29.0,056,1000,301,9.5
04,01,16,04,0000,0000,0000,00,-22.8,-29.6,054,1000,306,9.1
04,01,16,05,0000,0000,0000,00,-23.2,-29.9,054,1000,307,10.0
04,01,16,06,0000,0000,0000,00,-23.3,-29.6,056,1000,301,8.1
04,01,16,07,0000,0000,0000,00,-23.3,-30.3,053,1000,300,8.7
04,01,16,08,0047,0014,0033,00,-22.8,-29.9,052,1000,295,8.3
04,01,16,09,0135,0277,0062,00,-21.8,-28.1,057,1000,297,9.8
04,01,16,10,0228,0417,0076,00,-20.5,-26.0,061,1000,304,9.4
04,01,16,11,0292,0489,0081,00,-18.4,-24.9,057,1000,304,9.3
04,01,16,12,0312,0511,0083,00,-16.6,-24.4,050,0999,302,10.5
04,01,16,13,0282,0478,0081,00,-14.6,-22.9,049,0999,299,10.2
04,01,16,14,0210,0392,0074,00,-12.6,-21.1,049,0999,297,10.2
04,01,16,15,0115,0241,0058,00,-11.6,-20.6,047,1001,306,10.0
04,01,16,16,0033,0009,0025,00,-11.5,-19.9,050,1001,296,9.5
04,01,16,17,0000,0000,0000,00,-11.8,-19.9,051,1003,292,8.5
04,01,16,18,0000,0000,0000,00,-12.1,-19.7,053,1003,294,8.7
04,01,16,19,0000,0000,0000,00,-12.6,-19.4,056,1004,300,8.8
04,01,16,20,0000,0000,0000,00,-12.6,-19.1,058,1005,296,9.1
04,01,16,21,0000,0000,0000,00,-12.6,-18.2,063,1004,295,9.6
04,01,16,22,0000,0000,0000,00,-12.5,-18.2,062,1004,292,9.8
04,01,16,23,0000,0000,0000,00,-12.2,-17.6,064,1005,288,8.6
04,01,17,00,0000,0000,0000,00,-12.1,-17.6,064,1005,294,9.2
04,01,17,01,0000,0000,0000,00,-12.1,-17.4,064,1005,296,9.4
04,01,17,02,0000,0000,0000,00,-11.8,-17.1,065,1005,296,9.0
04,01,17,03,0000,0000,0000,00,-11.6,-16.8,065,1005,293,9.7
04,01,17,04,0000,0000,0000,00,-11.2,-16.5,065,1005,298,10.4
04,01,17,05,0000,0000,0000,00,-11.2,-16.0,067,1005,296,9.1
04,01,17,06,0000,0000,0000,00,-11.2,-15.7,069,1006,296,8.3
04,01,17,07,0000,0000,0000,00,-10.8,-15.4,069,1007,289,6.5
04,01,17,08,0048,0014,0034,00, -9.3,-14.7,065,1007,294,8.0
04,01,17,09,0136,0282,0062,00, -7.5,-13.5,062,1008,310,9.8
04,01,17,10,0230,0420,0076,00, -5.9,-13.0,057,1008,306,9.9
04,01,17,11,0295,0493,0082,00, -3.8,-13.0,048,1009,300,9.0
04,01,17,12,0315,0514,0083,00, -1.4,-12.8,041,1008,296,9.0
04,01,17,13,0286,0482,0081,00,  0.2,-12.2,039,1008,292,8.7
04,01,17,14,0214,0397,0074,00,  2.1,-12.0,034,1008,288,8.9
04,01,17,15,0117,0246,0058,00,  2.1,-11.9,035,1008,290,7.9
04,01,17,16,0035,0009,0025,00,  1.7,-11.8,036,1009,295,7.1
04,01,17,17,0000,0000,0000,00,  1.2,-12.1,036,1009,289,5.7
04,01,17,18,0000,0000,0000,00,  0.8,-11.4,039,1009,280,5.3
04,01,17,19,0000,0000,0000,03,  0.5,-11.5,040,1009,275,4.3
04,01,17,20,0000,0000,0000,04, -0.4,-10.7,046,1009,268,4.6
04,01,17,21,0000,0000,0000,05, -1.4,-11.2,047,1009,257,4.1
04,01,17,22,0000,0000,0000,06, -2.1,-11.0,050,1009,250,3.4
04,01,17,23,0000,0000,0000,09, -2.2,-10.2,054,1008,246,2.5
04,01,18,00,0000,0000,0000,08, -2.0, -8.5,061,1008,237,2.8
04,01,18,01,0000,0000,0000,08, -2.2, -8.2,063,1007,232,2.5
04,01,18,02,0000,0000,0000,10, -2.1, -9.4,057,1007,226,3.2
04,01,18,03,0000,0000,0000,10, -2.3, -9.0,060,1006,221,3.1
04,01,18,04,0000,0000,0000,08, -1.8, -9.3,056,1005,192,2.8
04,01,18,05,0000,0000,0000,09, -1.1, -9.1,054,1004,179,3.7
04,01,18,06,0000,0000,0000,10, -0.8, -9.6,051,1003,181,3.9
04,01,18,07,0000,0000,0000,10, -1.5, -6.0,071,1003,182,4.3
04,01,18,08,0012,0004,0008,10, -1.1, -4.4,078,1001,179,4.3
04,01,18,09,0034,0071,0016,10, -1.1, -2.3,091,1001,179,4.2
04,01,18,10,0058,0105,0019,10, -0.9, -1.5,095,1000,182,4.3
04,01,18,11,0130,0215,0036,09,  0.1, -0.7,094,0998,188,4.4
04,01,18,12,0080,0129,0021,10,  1.0, -0.1,092,0997,196,3.9
04,01,18,13,0072,0121,0020,10,  0.8,  0.2,095,0995,196,3.1
04,01,18,14,0054,0101,0019,10,  0.9,  0.2,095,0994,184,1.9
04,01,18,15,0030,0061,0015,10,  0.6, -0.2,094,0993,178,0.9
04,01,18,16,0009,0002,0007,10,  0.8, -0.2,093,0992,114,0.4
04,01,18,17,0000,0000,0000,10,  1.0,  0.1,093,0992,299,0.3
04,01,18,18,0000,0000,0000,10,  1.1,  0.0,092,0991,315,1.2
04,01,18,19,0000,0000,0000,10,  0.3, -0.3,096,0991,291,2.0
04,01,18,20,0000,0000,0000,10, -0.1, -0.9,094,0991,312,3.2
04,01,18,21,0000,0000,0000,05, -0.7, -2.2,089,0990,318,4.9
04,01,18,22,0000,0000,0000,00, -1.7, -3.3,088,0990,301,5.4
04,01,18,23,0000,0000,0000,00, -2.8, -4.5,088,0990,285,6.8
04,01,19,00,0000,0000,0000,00, -3.3, -6.3,079,0991,296,9.7
04,01,19,01,0000,0000,0000,00, -4.2, -9.2,068,0991,291,7.7
04,01,19,02,0000,0000,0000,00, -5.3, -9.1,074,0991,286,7.2
04,01,19,03,0000,0000,0000,00, -5.6, -9.2,075,0992,269,4.7
04,01,19,04,0000,0000,0000,00, -6.1,-10.0,074,0992,263,5.8
04,01,19,05,0000,0000,0000,00, -5.9,-10.3,071,0993,260,5.9
04,01,19,06,0000,0000,0000,00, -5.9,-10.9,068,0993,265,6.4
04,01,19,07,0000,0000,0000,00, -6.2,-11.0,068,0994,268,7.4
04,01,19,08,0049,0015,0034,00, -6.6,-12.3,064,0994,265,7.5
04,01,19,09,0139,0285,0063,00, -6.1,-12.9,059,0995,261,6.4
04,01,19,10,0235,0425,0076,00, -5.3,-12.8,055,0995,273,9.2
04,01,19,11,0301,0498,0082,00, -5.3,-13.0,054,0995,281,9.1
04,01,19,12,0322,0520,0083,00, -5.0,-13.4,052,0995,286,9.4
04,01,19,13,0292,0488,0081,00, -4.6,-13.8,048,0995,285,9.6
04,01,19,14,0220,0403,0075,00, -4.6,-14.6,045,0995,288,9.9
04,01,19,15,0122,0255,0060,00, -4.8,-15.5,043,0995,286,9.4
04,01,19,16,0037,0010,0027,00, -5.0,-15.7,043,0996,285,8.7
04,01,19,17,0000,0000,0000,00, -5.5,-16.1,043,0996,283,7.8
04,01,19,18,0000,0000,0000,00, -6.1,-16.0,045,0997,282,8.0
04,01,19,19,0000,0000,0000,00, -7.0,-15.5,051,0998,282,7.4
04,01,19,20,0000,0000,0000,00, -7.3,-15.2,053,0998,276,6.9
04,01,19,21,0000,0000,0000,00, -7.8,-15.1,056,0999,278,6.4
04,01,19,22,0000,0000,0000,00, -8.0,-15.5,055,1000,282,5.5
04,01,19,23,0000,0000,0000,00, -8.2,-15.7,055,1000,273,5.5
04,01,20,00,0000,0000,0000,00, -8.5,-15.7,056,1001,269,5.7
04,01,20,01,0000,0000,0000,00, -8.4,-16.2,053,1001,284,6.6
04,01,20,02,0000,0000,0000,00, -8.5,-16.4,053,1002,281,6.2
04,01,20,03,0000,0000,0000,00, -8.7,-16.6,052,1002,282,6.0
04,01,20,04,0000,0000,0000,00, -9.1,-17.0,053,1002,282,6.3
04,01,20,05,0000,0000,0000,00, -9.6,-16.9,055,1002,281,5.9
04,01,20,06,0000,0000,0000,00, -9.5,-16.5,056,1003,269,5.5
04,01,20,07,0000,0000,0000,00, -9.3,-16.2,057,1003,267,5.0
04,01,20,08,0050,0015,0035,00, -9.5,-16.2,058,1003,270,6.0
04,01,20,09,0141,0290,0063,00, -8.7,-17.4,049,1004,291,7.2
04,01,20,10,0238,0427,0076,00, -8.5,-17.3,049,1004,294,8.3
04,01,20,11,0304,0501,0082,00, -7.8,-17.0,048,1004,294,9.2
04,01,20,12,0325,0523,0084,00, -7.0,-16.5,046,1003,287,9.6
04,01,20,13,0296,0491,0082,00, -6.1,-16.5,043,1002,287,10.1
04,01,20,14,0223,0407,0075,00, -5.4,-16.1,043,1003,290,9.7
04,01,20,15,0125,0260,0060,00, -5.1,-16.3,041,1003,289,10.1
04,01,20,16,0039,0011,0028,00, -4.9,-15.4,043,1003,292,9.3
04,01,20,17,0000,0000,0000,00, -5.4,-15.6,044,1004,294,8.2
04,01,20,18,0000,0000,0000,00, -5.7,-15.5,046,1006,288,7.0
04,01,20,19,0000,0000,0000,00, -6.0,-15.3,048,1006,295,7.3
04,01,20,20,0000,0000,0000,00, -6.9,-15.2,052,1007,311,8.2
04,01,20,21,0000,0000,0000,00, -7.5,-15.6,052,1008,318,7.5
04,01,20,22,0000,0000,0000,00, -7.9,-16.0,052,1009,317,8.0
04,01,20,23,0000,0000,0000,00, -8.5,-16.3,053,1009,315,7.5
04,01,21,00,0000,0000,0000,00, -9.0,-16.7,054,1009,309,6.7
04,01,21,01,0000,0000,0000,00, -9.6,-16.9,055,1010,302,6.1
04,01,21,02,0000,0000,0000,00, -9.7,-17.0,055,1011,301,5.4
04,01,21,03,0000,0000,0000,00, -9.7,-17.0,055,1011,290,5.1
04,01,21,04,0000,0000,0000,00, -9.7,-17.1,054,1011,291,5.1
04,01,21,05,0000,0000,0000,00, -9.5,-17.1,054,1011,288,5.2
04,01,21,06,0000,0000,0000,00, -9.6,-16.8,056,1012,290,4.9
04,01,21,07,0000,0000,0000,00, -9.5,-16.4,057,1013,296,4.9
04,01,21,08,0051,0016,0036,00, -9.0,-16.4,055,1013,295,5.1
04,01,21,09,0143,0291,0064,00, -8.7,-16.3,054,1013,308,5.1
04,01,21,10,0240,0432,0077,00, -7.9,-15.7,053,1014,311,5.7
04,01,21,11,0307,0505,0082,00, -6.9,-14.9,053,1014,304,5.9
04,01,21,12,0329,0525,0084,00, -5.7,-14.5,050,1013,302,4.6
04,01,21,13,0300,0496,0082,00, -4.7,-14.1,048,1012,302,3.8
04,01,21,14,0227,0411,0075,00, -3.6,-14.0,044,1012,293,3.6
04,01,21,15,0128,0264,0061,00, -2.8,-13.9,042,1012,289,2.6
04,01,21,16,0040,0011,0029,00, -2.1,-13.7,040,1012,266,2.5
04,01,21,17,0000,0000,0000,00, -1.7,-13.8,039,1012,277,2.0
04,01,21,18,0000,0000,0000,00, -2.2,-11.1,050,1012,268,0.9
04,01,21,19,0000,0000,0000,00, -3.3,-10.5,057,1012,100,0.1
04,01,21,20,0000,0000,0000,00, -5.0,-11.4,060,1011,161,1.0
04,01,21,21,0000,0000,0000,00, -6.4,-11.2,069,1011,156,2.9
04,01,21,22,0000,0000,0000,00, -6.9,-11.1,072,1011,203,1.7
04,01,21,23,0000,0000,0000,00, -8.0,-12.0,073,1012,229,1.3
04,01,22,00,0000,0000,0000,00, -8.4,-12.7,071,1011,200,1.1
04,01,22,01,0000,0000,0000,00, -9.7,-13.1,076,1010,232,1.2
04,01,22,02,0000,0000,0000,04, -9.4,-13.2,074,1010,238,1.5
04,01,22,03,0000,0000,0000,06, -9.3,-12.8,076,1009,179,1.0
04,01,22,04,0000,0000,0000,02, -9.0,-11.9,079,1009,170,2.3
04,01,22,05,0000,0000,0000,10, -8.7,-12.3,075,1008,177,2.3
04,01,22,06,0000,0000,0000,06, -7.2,-14.2,057,1008,217,3.7
04,01,22,07,0000,0000,0000,10, -6.1,-13.1,058,1007,219,3.9
04,01,22,08,0031,0010,0021,08, -5.1,-12.1,058,1006,213,3.9
04,01,22,09,0130,0266,0057,06, -4.6,-11.9,056,1006,214,4.2
04,01,22,10,0211,0376,0067,06, -4.6,-11.0,060,1005,209,4.6
04,01,22,11,0309,0505,0082,03, -3.3, -9.9,060,1004,210,4.7
04,01,22,12,0332,0528,0084,00, -2.1, -8.7,060,1002,212,5.5
04,01,22,13,0301,0494,0081,03, -0.2, -6.9,060,1001,210,5.0
04,01,22,14,0221,0399,0073,04,  1.7, -6.0,056,0999,210,5.6
04,01,22,15,0131,0268,0061,00,  2.0, -5.1,059,0999,210,6.2
04,01,22,16,0034,0009,0024,07,  2.1, -5.4,057,0998,208,6.1
04,01,22,17,0000,0000,0000,01,  2.3, -4.0,063,0997,211,4.8
04,01,22,18,0000,0000,0000,00,  1.5, -3.9,067,0998,244,4.4
04,01,22,19,0000,0000,0000,04,  1.1, -4.2,067,0998,277,6.0
04,01,22,20,0000,0000,0000,00, -0.4, -8.1,056,0999,290,7.8
04,01,22,21,0000,0000,0000,00, -1.6,-11.3,047,0999,291,7.8
04,01,22,22,0000,0000,0000,00, -2.9,-13.4,044,1000,290,8.2
04,01,22,23,0000,0000,0000,00, -4.2,-14.3,045,1001,287,8.7
04,01,23,00,0000,0000,0000,00, -5.9,-14.6,050,1002,290,8.9
04,01,23,01,0000,0000,0000,00, -7.1,-15.2,052,1002,289,8.5
04,01,23,02,0000,0000,0000,00, -8.0,-16.0,053,1003,282,8.1
04,01,23,03,0000,0000,0000,00, -8.7,-16.5,053,1003,282,7.2
04,01,23,04,0000,0000,0000,00, -9.2,-16.9,054,1003,277,5.8
04,01,23,05,0000,0000,0000,00, -9.8,-17.2,054,1003,261,4.8
04,01,23,06,0000,0000,0000,00,-10.2,-17.6,055,1004,252,5.7
04,01,23,07,0000,0000,0000,00,-10.6,-17.4,057,1004,259,5.2
04,01,23,08,0054,0017,0037,00,-10.6,-17.4,057,1004,265,5.4
04,01,23,09,0147,0300,0065,00,-10.2,-17.8,053,1004,272,6.9
04,01,23,10,0246,0436,0077,00,-10.0,-17.9,052,1004,277,7.2
04,01,23,11,0314,0510,0083,00, -9.4,-17.9,050,1004,278,7.9
04,01,23,12,0336,0532,0084,00, -8.8,-18.3,046,1003,286,8.9
04,01,23,13,0307,0503,0082,00, -8.3,-18.6,043,1002,286,9.4
04,01,23,14,0234,0422,0076,00, -8.2,-18.9,042,1002,285,9.9
04,01,23,15,0134,0275,0062,00, -7.9,-18.6,042,1003,288,9.0
04,01,23,16,0044,0012,0031,00, -8.1,-19.1,040,1003,289,9.3
04,01,23,17,0000,0000,0000,00, -8.7,-18.7,044,1004,289,8.2
04,01,23,18,0000,0000,0000,00, -9.3,-19.6,043,1004,282,7.4
04,01,23,19,0000,0000,0000,00, -9.9,-19.7,044,1005,280,6.8
04,01,23,20,0000,0000,0000,00,-10.4,-20.6,043,1005,282,7.6
04,01,23,21,0000,0000,0000,00,-11.0,-20.3,046,1005,283,7.3
04,01,23,22,0000,0000,0000,00,-11.4,-21.6,043,1006,285,7.3
04,01,23,23,0000,0000,0000,00,-11.8,-21.4,045,1006,283,6.5
04,01,24,00,0000,0000,0000,00,-12.1,-21.7,044,1007,277,5.8
04,01,24,01,0000,0000,0000,00,-12.8,-20.4,053,1007,263,4.7
04,01,24,02,0000,0000,0000,00,-13.5,-20.4,056,1007,266,4.9
04,01,24,03,0000,0000,0000,00,-13.5,-19.5,060,1006,269,4.7
04,01,24,04,0000,0000,0000,00,-13.8,-19.1,064,1006,272,4.1
04,01,24,05,0000,0000,0000,00,-13.4,-18.6,065,1006,273,4.2
04,01,24,06,0000,0000,0000,00,-13.1,-18.6,063,1005,275,4.8
04,01,24,07,0000,0000,0000,01,-12.8,-19.7,056,1006,281,4.6
04,01,24,08,0055,0017,0037,00,-12.4,-17.2,067,1006,270,4.2
04,01,24,09,0150,0304,0065,00,-12.1,-18.3,060,1006,278,5.1
04,01,24,10,0249,0440,0078,00,-12.3,-19.5,055,1005,289,7.3
04,01,24,11,0318,0515,0083,00,-12.1,-20.0,052,1006,291,6.7
04,01,24,12,0340,0534,0085,00,-11.5,-20.1,049,1005,288,6.5
04,01,24,13,0311,0508,0083,00,-10.6,-20.1,045,1004,294,6.2
04,01,24,14,0238,0425,0076,00, -9.8,-20.2,042,1003,305,6.7
04,01,24,15,0137,0279,0063,00, -9.3,-21.4,037,1004,302,7.4
04,01,24,16,0045,0013,0032,00, -9.2,-23.2,031,1005,306,8.3
04,01,24,17,0000,0000,0000,00,-10.1,-24.0,031,1006,301,7.9
04,01,24,18,0000,0000,0000,00,-11.1,-24.2,033,1007,298,6.8
04,01,24,19,0000,0000,0000,00,-11.7,-23.9,035,1008,289,6.8
04,01,24,20,0000,0000,0000,00,-12.4,-22.9,041,1009,284,7.3
04,01,24,21,0000,0000,0000,00,-12.9,-23.9,039,1010,284,7.7
04,01,24,22,0000,0000,0000,00,-13.9,-23.1,045,1010,285,7.6
04,01,24,23,0000,0000,0000,00,-14.5,-24.1,044,1012,294,7.6
04,01,25,00,0000,0000,0000,00,-15.1,-24.5,044,1012,295,6.9
04,01,25,01,0000,0000,0000,00,-16.3,-25.6,044,1014,302,8.2
04,01,25,02,0000,0000,0000,00,-17.2,-26.3,045,1015,298,7.6
04,01,25,03,0000,0000,0000,00,-17.5,-26.6,045,1016,296,7.5
04,01,25,04,0000,0000,0000,00,-17.8,-26.6,046,1016,300,7.0
04,01,25,05,0000,0000,0000,00,-18.1,-27.3,044,1017,300,7.0
04,01,25,06,0000,0000,0000,00,-18.2,-25.8,051,1018,300,6.9
04,01,25,07,0000,0000,0000,00,-18.7,-27.3,046,1019,299,6.5
04,01,25,08,0056,0018,0038,00,-18.6,-27.3,046,1021,299,6.2
04,01,25,09,0152,0308,0065,00,-18.0,-27.6,043,1021,302,5.9
04,01,25,10,0252,0444,0078,00,-17.1,-26.3,045,1021,305,6.1
04,01,25,11,0321,0518,0083,00,-16.1,-26.3,041,1022,304,6.5
04,01,25,12,0343,0539,0085,00,-14.6,-25.8,038,1021,302,5.3
04,01,25,13,0315,0513,0083,00,-13.2,-24.0,040,1020,303,5.3
04,01,25,14,0241,0431,0077,00,-11.5,-23.8,035,1020,303,5.1
04,01,25,15,0140,0282,0063,00,-10.3,-24.6,030,1020,304,5.5
04,01,25,16,0047,0014,0033,00, -9.6,-25.5,026,1021,299,5.3
04,01,25,17,0000,0000,0000,00, -9.7,-23.8,031,1022,297,5.0
04,01,25,18,0000,0000,0000,00,-10.5,-25.1,029,1022,302,4.6
04,01,25,19,0000,0000,0000,00,-10.8,-23.8,033,1022,296,4.5
04,01,25,20,0000,0000,0000,00,-11.3,-23.4,036,1023,291,4.7
04,01,25,21,0000,0000,0000,00,-12.5,-23.2,040,1023,285,4.3
04,01,25,22,0000,0000,0000,02,-13.2,-22.8,044,1023,277,3.4
04,01,25,23,0000,0000,0000,00,-13.1,-23.4,042,1023,277,3.7
04,01,26,00,0000,0000,0000,00,-12.6,-24.4,037,1024,296,4.7
04,01,26,01,0000,0000,0000,00,-13.2,-23.0,043,1023,304,4.0
04,01,26,02,0000,0000,0000,04,-13.9,-23.4,045,1024,315,4.7
04,01,26,03,0000,0000,0000,04,-14.9,-23.4,048,1024,322,5.7
04,01,26,04,0000,0000,0000,05,-15.5,-24.0,048,1025,324,5.4
04,01,26,05,0000,0000,0000,04,-15.7,-24.4,047,1026,320,5.6
04,01,26,06,0000,0000,0000,02,-15.3,-26.0,040,1026,324,5.9
04,01,26,07,0000,0000,0000,00,-14.8,-25.5,040,1027,326,5.4
04,01,26,08,0057,0019,0038,00,-14.6,-24.4,043,1026,321,4.6
04,01,26,09,0154,0312,0066,00,-15.1,-25.0,042,1027,333,5.0
04,01,26,10,0255,0448,0078,00,-14.4,-25.2,039,1027,334,5.4
04,01,26,11,0325,0520,0083,00,-13.3,-23.9,040,1027,341,4.3
04,01,26,12,0347,0541,0085,00,-12.0,-23.3,038,1027,336,3.5
04,01,26,13,0319,0515,0083,00,-11.6,-19.3,053,1025,338,2.2
04,01,26,14,0245,0435,0077,00,-10.4,-18.6,051,1025,339,1.5
04,01,26,15,0143,0289,0064,00, -9.4,-16.7,055,1024,344,1.1
04,01,26,16,0049,0015,0034,00, -8.4,-18.4,044,1024,358,0.9
04,01,26,17,0000,0000,0000,10, -7.4,-17.3,045,1024,339,1.7
04,01,26,18,0000,0000,0000,07, -7.4,-20.5,034,1024,341,2.9
04,01,26,19,0000,0000,0000,10, -7.6,-21.9,031,1024,342,3.8
04,01,26,20,0000,0000,0000,04, -7.7,-20.4,035,1024,346,3.6
04,01,26,21,0000,0000,0000,09, -7.9,-20.4,036,1024,339,3.6
04,01,26,22,0000,0000,0000,06, -8.4,-19.8,039,1024,320,3.8
04,01,26,23,0000,0000,0000,00, -8.2,-21.9,032,1024,325,4.2
04,01,27,00,0000,0000,0000,00, -8.4,-21.2,035,1023,346,5.1
04,01,27,01,0000,0000,0000,06, -9.4,-19.9,042,1023,348,4.8
04,01,27,02,0000,0000,0000,00,-10.2,-19.3,047,1023,350,4.1
04,01,27,03,0000,0000,0000,00,-11.0,-19.2,051,1022,348,4.0
04,01,27,04,0000,0000,0000,05,-11.5,-19.5,051,1020,351,4.0
04,01,27,05,0000,0000,0000,03,-11.6,-19.1,054,1020,331,3.5
04,01,27,06,0000,0000,0000,06,-11.1,-19.8,048,1019,325,3.5
04,01,27,07,0000,0000,0000,02,-10.6,-20.3,045,1019,325,3.5
04,01,27,08,0059,0020,0039,00,-10.7,-18.8,051,1018,318,3.8
04,01,27,09,0157,0315,0066,00,-10.7,-19.7,047,1018,336,4.1
04,01,27,10,0258,0452,0079,00,-10.0,-17.2,056,1017,349,3.5
04,01,27,11,0329,0525,0084,00, -9.2,-16.9,053,1017,344,3.2
04,01,27,12,0351,0544,0085,00, -8.3,-16.3,052,1015,334,3.1
04,01,27,13,0324,0519,0083,00, -7.9,-15.1,056,1013,340,2.6
04,01,27,14,0216,0381,0067,06, -7.5,-13.2,064,1012,358,1.8
04,01,27,15,0146,0295,0064,00, -6.5,-16.0,047,1011,346,2.0
04,01,27,16,0051,0016,0035,00, -5.7,-16.4,042,1010,346,2.4
04,01,27,17,0000,0000,0000,00, -4.9,-14.5,047,1009,328,1.5
04,01,27,18,0000,0000,0000,00, -4.7,-13.7,049,1008,354,1.5
04,01,27,19,0000,0000,0000,00, -4.3,-12.5,052,1007,002,2.2
04,01,27,20,0000,0000,0000,00, -3.9,-12.1,052,1005,002,2.0
04,01,27,21,0000,0000,0000,04, -3.8,-11.7,054,1004,008,2.5
04,01,27,22,0000,0000,0000,05, -4.3,-14.0,046,1003,016,2.1
04,01,27,23,0000,0000,0000,02, -4.6,-14.0,048,1001,357,2.3
04,01,28,00,0000,0000,0000,04, -4.0,-13.8,046,1000,351,2.1
04,01,28,01,0000,0000,0000,09, -4.1,-12.5,052,1000,303,3.4
04,01,28,02,0000,0000,0000,06, -4.4,-12.4,053,1000,311,2.9
04,01,28,03,0000,0000,0000,09, -4.9,-15.3,044,0999,299,2.1
04,01,28,04,0000,0000,0000,05, -5.3,-16.5,041,0998,325,1.6
04,01,28,05,0000,0000,0000,07, -5.0,-17.2,038,0997,323,1.8
04,01,28,06,0000,0000,0000,04, -5.4,-14.0,050,0996,297,2.4
04,01,28,07,0000,0000,0000,10, -4.7,-14.9,045,0997,298,3.6
04,01,28,08,0060,0020,0040,00, -4.6, -9.5,068,0997,287,3.2
04,01,28,09,0154,0308,0064,04, -5.1, -8.7,076,0997,289,3.3
04,01,28,10,0261,0455,0079,00, -6.3, -7.1,094,0996,285,3.5
04,01,28,11,0333,0529,0084,00, -6.7, -6.7,100,0996,302,3.2
04,01,28,12,0283,0436,0068,07, -6.2, -6.2,099,0995,303,2.6
04,01,28,13,0307,0491,0078,05, -4.1, -5.9,087,0994,291,3.2
04,01,28,14,0211,0370,0065,06, -4.1, -5.4,091,0994,280,4.0
04,01,28,15,0119,0238,0052,07, -3.3, -5.2,086,0994,279,4.4
04,01,28,16,0048,0015,0033,05, -2.9, -5.0,085,0995,280,4.5
04,01,28,17,0000,0000,0000,09, -2.6, -4.5,086,0995,283,4.8
04,01,28,18,0000,0000,0000,03, -2.3, -4.4,085,0996,281,5.3
04,01,28,19,0000,0000,0000,10, -2.4, -4.7,084,0996,277,5.9
04,01,28,20,0000,0000,0000,00, -2.3, -4.9,082,0997,284,7.1
04,01,28,21,0000,0000,0000,00, -2.4, -6.0,076,0997,292,7.0
04,01,28,22,0000,0000,0000,00, -2.4, -6.8,072,0998,297,7.0
04,01,28,23,0000,0000,0000,02, -2.5, -7.9,066,0998,295,7.3
04,01,29,00,0000,0000,0000,07, -3.0, -8.8,064,0999,293,6.7
04,01,29,01,0000,0000,0000,00, -3.6, -9.9,061,0998,289,6.5
04,01,29,02,0000,0000,0000,00, -3.6,-10.1,061,0999,286,7.2
04,01,29,03,0000,0000,0000,00, -3.9,-10.3,061,0998,281,6.9
04,01,29,04,0000,0000,0000,00, -4.1,-10.4,061,0998,281,5.8
04,01,29,05,0000,0000,0000,00, -4.3,-11.0,059,0998,273,6.1
04,01,29,06,0000,0000,0000,00, -4.4,-10.9,060,0998,265,6.3
04,01,29,07,0000,0000,0000,00, -4.9,-10.8,063,0998,262,6.5
04,01,29,08,0062,0021,0040,00, -5.4,-10.4,067,0998,255,7.3
04,01,29,09,0162,0322,0067,00, -5.0,-10.4,065,0998,265,8.3
04,01,29,10,0265,0458,0079,00, -4.6,-11.1,060,0998,271,9.2
04,01,29,11,0336,0531,0084,00, -4.9,-12.1,057,0998,285,11.3
04,01,29,12,0359,0552,0086,00, -5.1,-11.8,059,0998,286,11.8
04,01,29,13,0332,0527,0084,00, -5.4,-12.8,056,0998,290,12.0
